13 13,253 29,251 27,282 43,282
25 31,250 50,248 45,282 63,281
24 52,248 73,245 65,281 85,280
5 84,243 110,240 96,280 120,279
1 113,240 144,236 123,279 152,278
8 146,235 182,230 155,278 188,277
3 187,230 231,224 192,277 233,276
plate 5,240 244,197 28,289 245,288
14 281,137 291,137 286,156 296,156
10 292,137 303,136 297,156 307,156
29 304,136 314,136 308,156 318,156
0 319,136 330,135 323,156 333,156
4 331,135 343,135 334,156 346,156
2 345,135 356,134 347,156 357,156
1 357,134 370,134 358,156 371,156
plate 278,129 373,125 287,160 373,160
