24 290,182 298,181 281,201 289,201
33 299,181 308,180 291,201 300,200
27 309,179 319,178 301,200 312,200
0 324,177 336,176 317,199 330,199
2 337,175 351,173 331,199 346,198
1 352,173 367,171 347,198 364,197
7 369,171 386,168 366,197 385,197
plate 292,176 391,158 277,207 391,206
32 58,210 71,209 52,239 66,239
32 72,209 87,207 67,239 82,238
15 88,207 104,205 83,238 99,238
9 111,204 128,203 107,237 125,237
9 130,202 150,200 127,237 147,236
2 152,200 173,198 149,236 172,236
5 176,197 200,195 174,236 199,235
plate 59,201 207,180 50,246 206,245
