33 230,177 255,179 241,228 264,228
13 257,179 281,181 267,228 289,229
24 283,181 305,182 291,229 311,229
7 314,183 335,185 320,229 339,230
7 337,185 356,186 341,230 359,230
8 358,187 377,188 361,230 378,230
6 378,188 396,189 380,230 396,231
plate 222,156 400,174 241,239 400,240
20 79,268 86,267 74,284 82,283
13 87,267 95,267 83,283 91,283
33 95,267 103,267 91,283 99,283
7 106,266 114,266 103,283 112,283
5 115,266 123,266 113,283 121,283
2 124,266 132,265 122,283 131,283
0 133,265 141,265 132,283 141,283
plate 81,262 145,257 72,288 144,288
