10 240,119 274,121 253,187 285,188
23 277,122 309,124 288,188 318,188
30 311,124 341,126 320,188 348,189
2 355,127 382,129 361,189 387,189
4 385,130 411,132 390,189 414,190
6 413,132 438,134 416,190 440,190
8 441,134 464,136 442,190 465,191
plate 230,89 470,113 253,204 470,205
21 43,350 59,348 37,382 53,382
27 60,348 77,346 54,382 72,381
20 79,346 97,344 73,381 92,380
2 106,343 127,340 102,380 123,379
9 129,340 152,337 125,379 149,379
0 155,337 180,334 151,379 178,378
7 183,334 212,331 181,378 211,377
plate 45,338 220,312 34,391 219,390
