15 106,433 125,431 120,467 138,467
21 126,431 147,429 139,467 160,467
20 149,429 172,427 161,466 183,466
2 182,426 209,424 193,466 218,465
0 211,423 239,421 220,465 246,465
4 243,420 274,418 249,465 278,464
8 277,417 312,414 281,464 313,463
plate 98,419 322,391 121,476 323,475
16 88,215 118,216 98,275 126,275
28 121,216 150,216 129,275 157,275
22 152,217 181,217 159,275 186,275
7 194,218 221,219 199,275 225,276
8 224,219 251,220 228,276 254,276
6 253,220 279,220 255,276 281,276
8 282,220 308,221 283,276 308,276
plate 80,189 314,198 97,290 315,290
