10 124,295 130,294 130,305 136,305
13 131,294 138,293 137,305 143,305
11 138,293 146,292 143,305 151,305
7 150,292 159,291 155,305 163,304
8 161,291 170,290 164,304 173,304
3 171,289 184,288 174,304 186,304
4 185,288 198,286 187,304 199,304
plate 121,290 203,277 131,308 203,308
31 262,209 270,208 266,225 274,225
10 271,208 280,206 275,225 284,224
21 282,206 293,205 286,224 297,224
9 298,204 312,202 302,224 315,223
1 313,202 329,200 316,223 331,223
6 330,200 349,197 332,223 350,222
4 352,197 373,194 353,222 373,221
plate 259,203 380,181 266,229 380,228
