26 24,331 33,330 19,351 29,351
20 34,330 44,329 29,351 40,351
14 46,329 56,329 41,351 52,351
3 60,328 72,328 57,351 69,350
0 72,328 84,327 70,350 82,350
7 86,327 98,326 84,350 97,350
5 100,326 113,325 98,350 112,350
plate 25,323 116,315 16,358 116,357
27 282,360 295,359 288,386 300,386
15 297,359 312,358 302,386 316,386
32 313,358 328,357 317,386 332,385
3 335,357 351,356 339,385 354,385
3 353,355 369,354 356,385 372,385
4 372,354 391,353 374,385 392,384
8 392,353 412,352 393,384 412,384
plate 279,349 417,338 287,393 417,392
