25 263,270 271,269 258,288 266,288
30 272,269 282,267 267,288 277,288
11 283,267 294,265 278,288 289,287
1 300,264 313,262 295,287 308,286
5 315,262 330,259 310,286 326,285
5 332,259 352,255 329,285 349,284
3 353,255 377,251 351,284 376,283
plate 264,264 384,238 255,294 383,293
30 236,213 246,213 231,239 242,239
25 247,213 259,214 243,239 255,239
33 260,214 269,215 256,239 267,239
6 274,215 283,216 272,239 281,240
4 284,216 294,217 282,240 292,240
3 295,217 303,217 293,240 302,240
2 304,217 312,218 303,240 312,240
plate 236,204 314,211 228,245 314,246
