15 57,338 69,339 61,364 73,364
12 70,339 83,339 74,364 86,364
25 84,339 96,340 87,364 98,364
2 101,340 112,341 103,364 113,364
1 113,341 124,341 114,364 125,364
5 125,342 135,342 126,364 135,365
7 136,342 146,343 136,365 146,365
plate 54,328 148,334 61,369 148,369
22 260,55 285,56 274,103 296,104
10 287,56 311,58 299,104 320,104
30 313,58 335,59 322,104 343,104
3 344,60 365,61 351,104 370,105
1 367,61 387,62 372,105 391,105
4 389,62 408,63 393,105 410,105
3 410,63 429,65 412,105 429,106
plate 252,34 433,48 274,114 433,115
