19 197,401 221,403 181,463 208,463
23 224,404 248,405 210,463 237,464
32 250,406 273,407 240,464 264,464
4 283,408 305,410 275,465 299,465
0 306,410 326,412 301,465 323,466
5 329,412 348,413 325,466 346,466
2 350,413 368,415 348,466 368,467
plate 199,380 373,397 172,481 373,482
31 254,80 273,79 235,125 255,124
21 275,78 295,77 258,124 279,124
17 296,77 317,75 281,124 304,123
6 327,74 350,72 315,123 339,122
4 353,72 377,70 342,122 369,122
1 379,70 405,68 371,122 400,121
7 408,68 435,65 403,121 434,120
plate 258,65 443,46 227,138 442,137
