32 304,119 311,118 301,134 309,134
27 312,118 320,118 309,134 317,134
20 320,118 328,117 317,134 326,133
6 331,117 340,117 329,133 338,133
3 341,117 349,116 339,133 347,133
8 350,116 359,115 348,133 358,133
8 360,115 369,115 359,133 369,133
plate 305,112 372,107 299,138 372,138
11 223,337 246,340 215,389 239,390
32 247,340 267,344 241,390 262,391
14 268,344 286,347 263,391 283,391
0 294,348 309,351 291,392 307,392
2 311,351 324,353 308,393 323,393
6 326,354 338,356 324,393 338,394
8 340,356 351,358 339,394 351,394
plate 224,316 354,344 210,404 354,405
