27 47,254 61,255 54,282 67,282
11 62,255 76,255 68,282 81,282
31 78,255 92,256 83,282 96,282
7 98,256 111,256 101,282 113,282
3 112,256 124,257 114,282 126,282
8 127,257 139,257 128,282 140,283
8 140,257 152,258 141,283 152,283
plate 42,242 155,247 54,289 155,289
31 234,251 243,250 240,268 249,268
20 244,250 255,248 250,268 261,268
11 256,248 269,246 262,268 274,267
8 275,245 289,243 280,267 294,266
1 292,243 309,240 296,266 313,266
9 311,240 333,237 315,266 336,265
3 335,237 362,233 337,265 362,264
plate 230,244 369,218 240,273 370,272
