31 266,116 297,119 277,181 306,181
13 300,119 330,122 309,181 338,182
23 333,122 360,124 340,182 366,182
1 372,125 399,127 377,183 402,183
7 401,127 424,129 404,183 427,184
6 427,130 450,131 430,184 451,184
3 451,132 473,133 453,184 473,185
plate 257,89 479,113 276,197 479,198
17 169,316 194,317 183,364 205,365
13 196,317 220,319 208,365 229,365
23 222,319 244,320 231,365 252,365
2 253,321 274,322 260,365 279,366
6 276,322 296,323 281,366 300,366
0 298,323 317,324 302,366 319,366
2 319,324 338,326 321,366 338,367
plate 161,295 342,309 183,375 342,376
