17 430,173 435,172 426,184 431,183
11 436,172 442,171 432,183 438,183
15 442,171 448,170 438,183 445,183
9 452,170 459,168 448,183 456,182
2 460,168 468,167 457,182 466,182
3 469,167 480,165 467,182 478,181
9 481,165 492,163 479,181 491,181
plate 432,168 497,156 424,187 496,186
18 241,107 250,106 235,127 244,127
14 251,106 261,105 246,127 255,127
26 262,105 273,103 257,126 269,126
1 278,103 291,101 274,126 287,126
8 292,101 306,99 288,125 303,125
0 307,99 322,98 304,125 320,124
7 325,97 341,95 323,124 340,124
plate 242,100 346,85 232,133 346,132
