17 271,186 307,191 277,264 312,265
23 311,191 344,196 316,266 347,267
20 346,196 375,200 350,267 378,268
6 388,202 414,206 391,268 416,269
6 417,206 441,209 419,269 442,270
0 442,210 464,213 443,270 465,271
8 466,213 486,216 467,271 486,271
plate 264,152 491,194 274,285 491,286
17 65,151 80,149 53,183 69,182
28 81,149 97,147 70,182 87,182
25 99,147 116,145 88,182 106,181
4 125,143 144,141 116,181 136,180
7 146,141 169,138 138,180 163,179
2 171,138 195,135 165,179 191,178
7 199,134 226,131 195,178 225,177
plate 68,140 234,113 48,193 234,191
