18 176,126 210,131 183,195 215,196
15 212,131 242,136 218,196 246,197
12 244,136 270,140 249,197 273,198
2 282,142 304,145 284,199 306,200
9 306,145 327,148 308,200 328,200
5 328,149 346,151 329,200 347,201
2 349,152 365,154 349,201 366,202
plate 170,95 370,135 182,213 370,215
18 285,54 303,53 299,85 316,85
31 305,53 324,51 318,85 336,85
24 326,51 346,49 338,84 357,84
1 357,48 381,45 368,84 390,83
8 383,45 410,43 392,83 417,83
0 413,42 441,40 419,83 446,82
3 446,39 478,36 450,82 479,81
plate 278,41 487,14 301,93 488,92
