11 200,216 205,215 194,228 200,228
11 206,215 212,214 201,228 207,228
16 213,214 220,213 208,228 215,228
1 224,212 232,211 219,227 228,227
0 233,210 244,209 229,227 241,226
2 245,208 257,206 242,226 255,226
8 258,206 274,204 256,226 273,225
plate 201,212 277,196 193,232 277,230
23 12,118 27,117 21,144 35,144
15 28,117 45,115 37,144 53,143
20 46,114 64,112 54,143 72,143
2 73,111 94,109 80,143 100,142
7 96,109 120,106 102,142 125,141
9 123,106 151,102 128,141 154,141
8 154,102 186,98 157,140 187,140
plate 7,108 194,79 22,151 195,150
