32 189,338 207,337 202,370 220,370
24 209,337 228,335 221,370 240,369
20 230,335 251,334 241,369 261,369
4 260,333 283,332 270,369 291,369
0 285,331 310,330 293,369 316,368
8 312,330 339,328 318,368 342,368
6 341,328 370,326 345,368 371,367
plate 181,324 377,306 204,378 378,378
10 72,417 103,421 86,478 114,478
18 106,421 134,425 117,479 142,479
10 136,425 161,428 145,479 168,480
4 172,429 194,432 177,480 198,481
8 196,432 217,435 200,481 219,482
2 219,435 238,437 221,482 239,482
9 239,437 257,439 241,482 257,483
plate 63,390 261,421 87,493 261,494
