19 215,313 224,312 212,331 221,330
32 225,312 234,311 221,330 231,330
26 235,311 245,310 232,330 243,330
8 250,309 261,308 247,330 259,329
9 262,308 274,307 260,329 272,329
9 276,306 290,305 275,329 289,328
7 291,305 306,303 290,328 305,328
plate 216,306 310,294 210,336 309,335
23 116,51 142,54 121,107 145,107
28 144,55 167,57 148,108 170,108
28 170,58 191,60 172,108 193,109
0 199,61 219,63 201,109 220,110
7 221,63 238,65 222,110 239,110
9 240,66 257,68 241,110 257,111
8 258,68 273,70 259,111 274,111
plate 112,30 277,54 119,120 277,121
