28 9,389 18,388 0,410 9,410
17 19,388 30,386 10,410 21,409
13 30,386 42,384 22,409 34,409
4 48,384 61,382 40,409 54,408
6 62,381 77,379 56,408 72,407
1 79,379 97,376 74,407 94,406
0 98,376 119,373 95,406 118,405
plate 11,382 125,361 -3,417 124,416
18 178,404 186,404 176,420 184,420
21 187,404 195,403 185,420 193,420
19 195,403 203,403 193,420 202,420
3 207,403 216,402 206,420 214,419
1 217,402 224,402 215,419 224,419
4 225,402 235,402 225,419 234,419
1 236,402 244,401 235,419 244,419
plate 179,398 248,393 175,424 248,424
