32 168,377 175,376 163,392 171,392
10 176,375 184,374 171,392 179,391
12 185,374 194,373 181,391 190,391
0 198,372 209,371 194,391 205,390
3 210,371 222,369 206,390 219,390
3 224,368 238,366 221,390 236,389
6 239,366 256,364 238,389 255,388
plate 169,371 260,354 161,397 260,396
30 311,381 331,383 301,428 323,428
30 332,383 351,385 325,428 345,429
22 352,385 370,387 346,429 365,429
5 377,388 392,390 373,430 389,430
3 394,390 408,392 391,430 406,431
9 410,392 423,393 408,431 422,431
1 424,394 437,395 423,431 437,432
plate 312,363 440,381 296,442 440,442
