15 100,82 114,80 90,111 103,110
21 115,80 130,78 105,110 120,110
30 132,77 148,75 122,110 139,109
3 157,74 176,71 148,109 168,108
8 178,70 201,67 170,108 195,107
4 203,67 229,63 197,107 224,105
6 232,62 262,58 228,105 261,104
plate 103,71 271,40 85,120 270,118
28 341,355 353,353 348,374 359,374
31 354,353 367,351 360,374 373,374
25 367,351 382,349 373,374 388,373
1 389,348 406,346 395,373 411,373
5 408,346 428,343 413,372 432,372
6 430,343 453,340 434,372 456,371
8 456,340 484,336 459,371 484,370
plate 337,346 492,319 349,380 493,379
