11 274,67 288,65 259,99 274,99
14 290,65 306,63 275,99 292,98
21 307,62 325,60 293,98 311,97
5 333,58 355,55 321,97 343,96
7 356,55 380,51 345,96 371,95
7 383,51 410,47 374,94 404,93
2 412,47 443,42 406,93 441,92
plate 278,56 453,24 253,109 452,108
23 53,183 58,182 50,196 56,195
29 59,182 66,181 56,195 64,195
30 67,181 74,180 64,195 72,195
6 78,179 87,178 76,195 85,194
3 88,178 99,176 86,194 98,194
3 101,176 113,174 99,194 112,193
5 114,174 130,171 113,193 130,193
plate 53,179 134,163 49,199 133,198
