26 178,41 195,43 184,75 200,76
32 197,43 212,45 201,76 216,76
14 214,45 228,47 218,76 231,77
3 234,47 247,49 237,77 248,77
9 248,49 259,50 249,77 261,77
3 261,50 272,52 262,77 273,78
4 273,52 283,53 273,78 283,78
plate 174,26 285,42 185,84 285,85
28 347,457 364,460 341,500 359,500
15 366,460 381,463 361,501 377,501
22 383,463 397,466 379,501 394,502
0 403,467 415,469 400,502 413,503
2 416,469 427,471 414,503 426,504
9 428,472 438,473 427,504 437,504
9 439,474 448,475 439,504 448,505
plate 347,441 450,465 336,512 450,513
