25 359,444 372,445 366,470 378,470
29 374,445 387,445 379,470 392,471
30 388,446 400,446 393,471 404,471
3 406,447 417,447 409,471 419,471
9 418,447 429,448 420,471 431,471
3 430,448 440,449 432,471 441,471
2 441,449 451,449 442,471 452,471
plate 355,433 453,441 367,476 453,476
20 8,398 21,397 -4,427 9,426
10 21,397 35,395 10,426 25,426
21 36,395 51,394 26,426 42,426
2 57,394 72,392 49,426 65,425
6 74,392 90,391 67,425 85,425
4 92,391 109,390 87,425 105,424
0 111,389 129,388 108,424 128,424
plate 11,387 134,375 -9,436 134,435
