14 321,51 338,49 333,81 349,80
31 340,49 358,48 351,80 369,80
25 360,47 380,46 370,80 389,80
0 389,45 412,43 398,79 419,79
4 414,43 438,41 421,79 444,79
2 441,41 467,38 446,79 471,78
2 470,38 500,36 473,78 501,77
plate 315,38 507,16 335,89 508,88
25 26,269 36,267 13,294 23,294
17 38,267 49,265 25,294 37,293
22 51,265 64,263 38,293 53,292
2 70,262 86,259 59,292 76,291
9 88,259 106,256 78,291 98,290
6 108,256 130,252 100,290 124,289
1 132,252 157,248 127,289 155,288
plate 29,261 164,234 8,301 163,299
