29 28,271 43,270 15,304 30,304
10 44,269 60,267 32,304 49,303
29 62,267 79,265 51,303 69,302
6 88,264 107,262 78,302 99,301
5 109,261 132,259 101,301 125,300
6 134,259 158,256 127,300 153,299
3 161,255 188,252 157,299 186,298
plate 31,260 196,235 10,314 195,313
17 116,127 135,125 110,167 129,166
14 137,125 158,123 132,166 152,166
32 159,123 181,120 154,166 176,165
9 192,119 216,117 187,165 212,164
4 219,117 246,114 215,164 243,163
9 248,114 277,111 245,163 276,163
6 281,111 313,107 279,162 313,162
plate 117,112 322,86 106,178 322,177
