21 87,220 114,223 99,276 124,277
30 116,224 141,226 126,277 149,277
16 144,227 166,229 151,277 172,278
3 175,230 196,232 181,278 200,279
4 198,233 217,235 202,279 219,279
7 219,235 236,237 221,279 237,280
3 238,237 254,239 239,280 254,280
plate 78,197 258,223 99,289 258,289
30 410,477 425,477 416,506 430,506
21 426,478 440,478 431,506 445,506
13 443,478 456,479 447,506 459,506
4 462,479 475,480 465,507 477,507
5 476,480 488,481 478,507 490,507
6 490,481 502,481 491,507 503,507
7 503,482 514,482 504,507 514,507
plate 406,464 517,472 417,513 517,514
