18 39,353 53,351 33,382 48,382
21 54,351 71,348 49,382 66,381
33 72,348 89,346 67,381 85,380
8 99,345 119,342 94,380 115,379
5 121,342 145,339 117,379 142,378
2 147,338 173,335 144,378 171,377
2 177,334 207,330 175,377 207,376
plate 39,341 216,311 30,391 216,389
22 32,228 61,231 40,286 67,287
20 63,231 89,234 69,287 94,287
31 92,234 116,237 96,287 119,288
9 126,238 147,240 129,288 149,289
1 149,241 169,243 151,289 171,289
3 171,243 189,245 172,289 190,290
5 191,245 208,247 192,290 209,290
plate 26,203 212,230 39,301 212,302
