31 69,29 78,28 62,50 72,50
14 79,28 89,27 72,50 83,49
21 90,27 100,27 84,49 95,49
7 105,26 116,26 100,49 112,49
2 116,26 128,25 113,49 125,49
2 130,25 141,24 127,49 140,48
2 142,24 155,23 141,48 154,48
plate 71,21 158,14 59,56 158,56
13 231,310 248,312 237,345 253,346
14 249,312 265,314 254,346 269,347
10 267,315 282,317 271,347 284,347
6 287,317 300,319 290,347 301,348
5 301,319 312,320 302,348 313,348
7 314,321 324,322 315,348 325,348
1 325,322 335,323 326,348 335,349
plate 226,294 337,313 237,355 337,355
