33 28,415 39,415 34,435 44,435
17 40,415 51,416 45,435 55,435
18 51,416 61,416 55,435 65,435
8 66,416 76,416 69,435 78,435
8 77,417 85,417 79,435 87,435
2 86,417 96,417 88,435 97,435
8 97,417 105,418 97,435 105,436
plate 24,404 108,409 34,440 108,440
10 351,198 365,197 363,222 377,221
11 366,197 381,195 377,221 392,221
27 382,195 399,194 393,221 409,221
9 407,193 426,191 416,221 433,220
1 428,191 448,189 436,220 454,220
1 451,189 473,187 457,220 477,219
6 476,187 501,184 480,219 503,219
plate 344,187 509,166 365,228 510,227
