10 205,160 219,159 211,184 225,184
21 219,158 234,157 226,184 240,184
23 235,157 252,155 241,184 257,183
1 259,155 277,153 264,183 281,183
3 279,153 298,151 283,183 302,182
9 301,151 322,149 304,182 324,182
6 325,149 349,146 327,182 349,181
plate 200,149 356,130 212,191 357,190
22 217,204 228,205 219,226 230,226
23 229,205 240,206 231,226 242,226
30 240,206 250,206 242,226 251,227
1 254,207 263,207 255,227 264,227
4 264,207 272,208 265,227 273,227
4 273,208 282,209 274,227 282,227
5 282,209 290,209 283,227 290,227
plate 215,194 292,201 219,232 292,232
