19 300,228 314,229 294,263 309,264
22 316,230 329,231 311,264 325,264
21 331,231 345,232 327,264 342,264
1 351,232 364,233 348,264 362,265
7 365,233 377,234 362,265 375,265
4 378,234 389,235 376,265 389,265
9 391,235 401,236 390,265 401,265
plate 299,216 404,226 290,274 404,274
24 191,391 213,392 196,438 218,438
18 215,392 237,393 220,438 241,438
24 239,393 260,394 243,438 263,439
5 268,395 288,396 271,439 290,439
8 290,396 309,397 292,439 310,439
4 311,397 329,398 312,439 330,439
4 331,398 349,398 332,439 349,440
plate 186,373 354,383 195,449 354,449
