13 61,428 79,426 74,460 91,460
28 80,426 100,424 92,460 112,459
30 102,424 124,422 113,459 134,459
3 134,420 160,418 144,459 169,458
8 162,417 190,415 171,458 197,457
4 194,414 226,411 201,457 230,457
6 229,411 265,407 233,456 266,456
plate 53,415 276,383 75,468 277,468
32 14,156 31,155 22,189 38,189
10 33,155 50,154 40,189 57,189
13 52,154 71,153 59,189 77,188
2 79,152 100,151 85,188 104,188
3 102,151 123,150 106,188 126,188
1 125,150 148,148 128,188 150,188
2 150,148 174,147 152,188 174,187
plate 9,143 180,131 22,197 181,196
