23 330,432 342,431 334,454 345,453
14 343,431 354,431 346,453 357,453
27 356,431 368,430 359,453 371,453
3 373,430 386,430 376,453 388,453
6 387,430 400,429 389,453 402,453
9 402,429 416,429 404,453 417,453
0 417,428 431,428 418,453 431,453
plate 328,422 434,417 334,459 434,459
30 49,158 63,158 56,187 70,186
19 65,158 81,157 71,186 86,186
26 82,157 98,156 87,186 103,186
9 105,156 121,155 110,186 125,186
7 124,155 140,154 127,186 143,186
6 142,154 161,154 145,186 162,185
3 162,154 181,153 163,185 182,185
plate 45,146 186,139 56,194 186,194
