11 315,324 338,325 308,376 333,376
11 341,325 363,327 335,376 358,377
27 365,327 386,329 360,377 382,377
7 394,330 414,331 391,377 412,378
4 416,331 435,333 414,378 433,378
2 436,333 454,334 435,378 453,378
3 456,334 473,335 455,378 473,379
plate 315,304 477,319 304,391 477,391
12 125,419 154,420 135,478 162,478
22 156,420 185,422 165,478 192,479
22 188,422 215,423 195,479 220,479
3 226,424 253,425 231,479 257,480
3 255,425 279,427 259,480 282,480
6 282,427 306,428 285,480 307,480
0 308,428 330,429 309,480 330,481
plate 117,393 336,409 134,493 337,494
