21 52,421 66,422 43,458 59,458
30 68,422 82,424 61,458 76,459
17 84,424 97,426 78,459 93,459
3 103,426 115,428 99,459 112,460
8 116,428 127,429 113,460 125,460
9 128,429 139,430 126,460 138,460
7 140,430 150,431 140,460 150,461
plate 52,408 153,421 38,469 153,470
22 98,339 115,340 95,378 112,378
17 117,340 134,341 114,378 132,379
25 135,341 151,342 133,379 149,379
1 158,343 173,344 156,379 171,379
2 174,344 188,345 173,379 187,380
4 190,345 204,346 189,380 203,380
5 205,346 218,347 204,380 218,380
plate 98,324 221,334 91,389 221,389
