25 338,281 353,280 351,307 366,306
25 355,280 371,278 367,306 383,306
32 373,278 391,276 384,306 402,306
8 400,275 422,272 410,305 431,305
4 424,272 449,269 433,305 456,304
5 451,269 480,266 458,304 485,303
4 483,265 517,262 488,303 518,303
plate 332,271 525,241 353,313 526,312
21 157,108 185,110 150,172 179,173
22 187,111 214,113 181,173 210,174
33 216,113 241,116 212,174 237,174
5 251,117 275,119 248,175 272,175
2 276,119 298,121 274,175 296,176
8 300,121 320,123 299,176 319,176
4 322,123 341,125 321,176 340,177
plate 156,83 346,106 144,191 346,192
