14 281,341 294,343 277,372 291,373
11 295,343 307,345 292,373 305,373
31 308,345 319,347 306,373 317,374
1 324,348 333,349 322,374 332,374
8 334,349 343,351 333,374 342,375
7 343,351 351,352 343,375 351,375
4 352,352 360,353 352,375 360,375
plate 281,330 361,346 275,380 361,381
29 102,39 111,38 109,56 117,56
18 112,38 122,38 118,56 128,56
31 123,38 133,37 129,56 138,55
4 138,37 149,36 143,55 153,55
3 150,36 163,35 154,55 166,55
3 164,35 177,34 167,55 178,55
0 178,34 192,33 180,55 193,55
plate 99,32 195,24 109,59 196,59
