22 98,125 110,123 89,150 101,149
29 111,123 124,120 102,149 116,148
18 125,120 140,117 117,148 132,147
9 149,116 167,113 141,147 160,146
3 169,112 193,108 162,146 186,145
1 195,108 222,103 189,144 217,143
4 226,102 260,96 222,143 258,141
plate 100,116 271,77 86,157 270,155
12 25,424 35,424 31,444 40,444
21 36,424 47,423 41,444 52,443
20 49,423 61,422 54,443 65,443
5 66,422 78,421 70,443 82,443
5 80,421 93,420 83,443 96,443
1 95,420 110,419 98,443 112,442
7 111,419 127,418 113,442 127,442
plate 22,416 131,407 31,449 131,448
