26 263,59 276,57 272,82 285,81
20 277,57 292,55 287,81 301,81
25 294,55 311,53 303,81 320,80
2 319,52 340,49 327,80 347,80
8 342,48 366,45 349,79 372,79
5 369,45 398,41 375,79 402,78
6 401,41 436,36 405,78 437,77
plate 257,49 445,16 274,88 446,87
30 110,359 126,358 119,388 134,388
10 127,358 145,357 135,388 152,388
27 146,357 164,356 153,388 170,388
0 172,356 190,355 178,388 195,388
8 193,355 212,354 197,388 215,387
7 214,354 234,353 218,387 236,387
9 237,353 258,352 239,387 258,387
plate 104,345 264,335 119,396 264,396
