20 65,170 75,169 54,194 64,194
22 76,169 88,168 66,194 78,193
15 88,167 101,166 79,193 92,193
1 106,165 119,164 98,193 112,192
7 121,164 135,162 114,192 130,192
1 137,162 154,160 132,192 150,191
1 155,160 173,158 152,191 172,190
plate 68,162 178,146 49,202 178,201
27 296,413 331,416 313,482 345,483
12 335,416 367,419 348,483 378,483
16 370,419 400,421 381,483 409,484
4 414,422 442,424 421,484 448,485
8 445,425 471,427 451,485 475,485
4 473,427 498,429 477,485 501,486
9 501,429 525,431 503,486 525,486
plate 284,382 531,408 313,499 531,500
