16 26,288 43,286 38,319 55,319
31 45,285 65,283 57,319 76,318
14 66,283 88,280 78,318 99,318
6 99,279 125,275 110,317 135,317
7 129,275 159,271 138,316 166,316
3 161,271 197,267 169,316 202,315
1 201,266 243,261 206,315 244,313
plate 18,275 255,235 39,327 256,326
30 355,264 364,263 360,281 369,281
25 365,262 376,261 370,281 381,280
13 377,261 389,259 382,280 394,280
7 395,258 410,256 400,280 414,279
9 412,256 429,253 416,279 432,279
0 431,253 453,250 435,279 456,278
2 455,250 481,246 457,278 482,277
plate 351,257 489,231 360,286 489,285
