26 230,468 238,468 227,485 235,485
20 238,468 247,467 236,485 244,484
4 251,466 260,466 249,484 258,484
0 261,465 270,465 259,484 269,484
3 271,465 282,464 270,484 281,483
5 283,463 294,462 282,483 294,483
plate 230,463 297,456 225,489 297,488
33 123,165 147,168 109,223 136,224
11 151,168 173,170 140,224 164,225
7 184,172 205,174 177,225 199,226
5 207,174 227,176 202,226 223,227
2 229,176 247,178 226,227 245,227
6 250,179 267,180 248,227 266,228
plate 125,144 270,163 101,243 270,243
