1 101,230 109,230 97,249 106,249
5 110,230 119,229 107,249 116,249
0 120,229 129,229 117,249 127,249
4 130,229 139,228 128,248 138,248
17 144,228 154,228 143,248 153,248
12 155,228 165,227 154,248 165,248
plate 101,224 167,221 96,254 167,253
2 167,415 186,413 179,450 197,450
5 189,413 211,411 199,450 220,449
4 213,411 238,408 223,449 246,448
6 241,408 266,405 249,448 273,448
10 282,404 313,400 287,447 317,447
22 317,400 351,396 321,447 352,446
plate 160,401 360,373 179,460 361,459
