33 157,140 170,138 167,164 181,163
31 172,138 188,135 183,163 198,162
5 197,134 217,131 207,162 225,161
7 220,131 243,127 228,161 250,161
9 247,127 275,123 254,160 280,160
6 279,122 315,117 284,159 316,158
plate 150,130 324,96 168,170 325,169
30 110,380 127,382 107,417 124,417
15 130,382 144,383 127,417 142,418
4 152,384 167,385 150,418 165,418
1 169,385 181,387 167,418 181,419
1 183,387 196,388 182,419 196,419
5 198,388 210,389 197,419 210,419
plate 110,366 212,378 103,428 212,429
