33 104,307 116,309 100,337 113,337
27 118,310 128,312 114,338 126,338
0 133,313 143,314 131,338 141,339
9 143,314 152,316 142,339 151,339
0 153,316 160,317 152,339 160,340
8 161,317 168,319 160,340 168,340
plate 105,298 169,312 97,344 169,345
9 378,437 391,435 389,460 402,459
7 392,435 407,433 403,459 418,459
6 410,433 427,431 420,459 436,458
9 429,431 449,428 438,458 456,458
23 460,427 484,424 466,458 488,457
22 488,423 516,420 492,457 518,456
plate 372,428 521,403 391,465 522,464
