31 243,140 250,139 245,154 253,153
11 251,139 260,138 253,153 262,153
3 265,137 275,135 267,153 277,153
7 276,135 288,133 278,153 290,152
3 289,133 305,131 291,152 306,151
1 306,131 325,128 307,151 325,151
plate 241,135 328,118 245,157 328,156
19 216,339 233,338 221,372 237,372
17 235,338 252,337 239,372 256,372
3 262,337 281,336 266,371 283,371
5 283,336 302,335 285,371 304,371
6 304,335 324,334 306,371 325,371
3 328,334 349,333 329,371 349,371
plate 213,326 352,318 220,380 352,380
