21 187,466 198,465 195,486 206,485
16 200,465 212,464 207,485 219,485
4 219,463 232,462 225,485 238,485
5 233,462 249,461 239,485 254,484
0 251,461 267,459 255,484 270,484
7 270,459 288,457 272,484 289,484
plate 182,458 292,446 196,491 293,490
13 323,424 342,422 329,461 348,461
10 345,422 367,420 351,461 372,460
3 379,419 403,417 384,460 407,460
6 406,416 433,414 410,459 436,459
0 436,413 466,411 439,459 468,458
2 470,410 501,407 471,458 502,457
plate 317,409 509,386 328,472 510,471
