28 113,354 126,355 107,384 122,385
28 127,355 140,357 123,385 137,385
4 146,358 156,359 143,386 154,386
5 157,359 167,360 155,386 166,386
7 168,360 177,361 167,386 177,387
9 178,362 187,363 178,387 187,387
plate 113,343 189,354 105,393 188,393
5 161,220 185,222 170,268 192,268
6 187,222 209,224 194,268 215,269
8 213,225 233,226 218,269 237,269
4 235,227 254,228 239,269 257,269
31 263,229 281,231 266,270 282,270
32 283,231 300,232 285,270 300,270
plate 155,201 302,217 170,279 303,280
