4 124,407 152,409 132,463 158,463
6 156,409 182,411 162,463 187,464
7 186,411 211,413 190,464 214,464
7 214,413 238,415 217,464 240,464
33 250,415 272,417 252,465 273,465
28 275,417 296,418 276,465 297,465
plate 117,383 301,399 130,478 301,479
9 184,143 203,142 173,185 192,185
1 205,142 225,140 195,185 216,184
6 228,140 249,138 219,184 242,184
3 252,138 274,136 245,183 268,183
30 287,135 312,133 282,183 309,182
17 315,133 341,131 312,182 340,181
plate 186,129 348,112 166,198 347,198
