31 106,251 125,253 98,297 119,297
27 127,253 145,255 121,297 140,297
8 155,255 172,257 151,298 168,298
5 173,257 189,258 170,298 187,298
8 191,258 206,259 189,298 205,299
3 209,260 223,261 208,299 223,299
plate 106,236 226,248 94,309 225,310
12 130,200 135,199 124,211 129,211
11 136,199 142,198 129,211 135,211
5 145,197 152,195 138,210 146,210
1 153,195 162,193 147,210 157,209
7 163,193 174,190 158,209 170,208
3 175,190 189,187 171,208 187,207
plate 132,197 192,181 121,214 191,213
