22 250,178 268,181 256,213 272,214
10 269,181 285,184 274,214 288,215
8 292,185 304,187 295,215 306,215
7 305,187 317,189 307,215 318,216
5 318,189 329,191 319,216 329,216
4 329,191 339,192 330,216 339,216
plate 246,164 340,183 256,221 341,222
30 101,225 126,228 88,284 115,285
13 129,228 152,231 119,285 144,286
4 163,232 184,235 156,287 179,287
6 187,235 206,237 182,287 203,288
2 208,238 226,240 205,288 225,289
3 229,240 245,242 227,289 245,290
plate 102,203 249,225 80,304 249,305
