12 126,124 155,126 136,183 163,184
14 159,126 188,127 167,184 194,184
6 202,128 228,130 208,184 233,185
2 232,130 258,132 236,185 260,185
6 261,132 285,133 263,185 287,186
7 288,133 311,135 290,186 311,186
plate 117,98 316,114 134,200 317,200
1 390,446 397,445 392,459 399,459
3 398,445 406,444 400,459 408,459
8 407,444 416,443 409,459 417,459
4 417,442 427,441 418,459 428,458
10 432,440 445,439 434,458 446,458
18 446,439 460,437 447,458 460,457
plate 388,441 463,429 392,463 463,462
