21 122,329 151,333 132,388 159,389
33 155,333 181,336 163,389 187,390
8 194,338 217,341 199,390 221,391
0 220,341 241,343 224,391 244,392
2 244,344 264,346 247,392 265,392
7 266,346 284,348 268,392 285,393
plate 113,304 288,331 131,404 289,405
4 326,212 339,210 338,236 352,235
6 342,210 357,208 354,235 369,235
5 360,207 379,205 371,235 389,234
0 382,204 404,201 392,234 413,233
10 417,199 446,195 425,233 452,232
18 450,194 486,189 456,232 487,231
plate 318,202 495,168 340,242 496,241
