25 189,173 202,172 193,198 206,198
23 204,171 218,170 207,198 222,198
4 227,169 244,167 230,197 247,197
6 246,166 266,164 249,197 268,196
6 268,164 290,161 270,196 291,196
7 294,161 319,158 295,195 320,195
plate 186,164 324,143 192,205 324,204
19 110,390 133,392 119,437 141,437
22 136,392 158,394 143,437 163,437
0 169,395 189,396 174,438 193,438
7 191,396 210,398 195,438 212,438
2 212,398 229,399 214,438 231,439
7 232,400 249,401 233,439 249,439
plate 104,371 251,386 119,448 251,448
