30 293,347 303,347 295,367 305,367
12 304,348 313,348 306,367 315,368
7 318,349 326,349 319,368 327,368
7 327,349 336,350 328,368 336,368
0 336,350 345,351 337,368 345,368
9 346,351 353,351 346,368 353,368
plate 289,337 355,344 294,373 355,373
8 350,385 355,384 347,395 352,395
5 356,384 361,383 352,395 358,394
8 361,383 367,382 358,394 365,394
3 368,382 375,380 366,394 373,394
24 379,380 390,378 377,393 388,393
12 391,378 402,376 389,393 402,392
plate 351,382 405,369 345,398 405,397
