17 283,308 292,307 277,330 287,330
19 294,307 304,306 289,329 300,329
5 310,306 322,305 306,329 318,329
4 323,305 336,304 319,329 333,328
9 337,303 350,302 334,328 349,328
6 352,302 367,301 351,328 366,327
plate 283,301 370,292 274,337 370,336
29 357,458 385,461 363,516 390,517
14 389,462 414,465 393,517 418,518
2 426,466 449,469 430,518 451,519
2 452,469 472,471 454,519 474,520
7 475,472 494,474 477,520 495,520
9 497,474 514,476 498,520 515,521
plate 351,434 518,459 361,533 519,533
