16 138,332 151,331 130,360 143,360
14 152,331 166,330 145,360 160,359
3 173,329 187,328 167,359 182,359
6 190,328 204,327 185,359 201,359
6 206,327 223,325 203,359 221,358
5 225,325 242,324 223,358 241,358
plate 139,322 246,312 125,369 246,369
18 178,467 190,468 174,495 186,495
19 191,468 201,470 187,495 199,496
0 206,471 216,472 204,496 214,496
7 216,472 225,473 215,496 224,496
6 226,474 234,475 225,496 233,497
2 234,475 242,476 234,497 241,497
plate 178,458 243,469 171,502 243,503
