7 322,458 355,464 327,528 358,529
4 359,465 387,470 362,529 390,531
0 391,470 416,475 393,531 418,532
0 419,475 441,479 421,532 442,533
19 452,481 471,484 453,533 472,534
10 473,485 491,488 474,534 491,535
plate 316,428 494,469 324,548 494,549
7 95,257 122,258 107,309 133,309
7 126,258 153,259 136,310 161,310
0 156,259 182,260 164,310 188,310
7 185,260 210,261 191,310 214,310
11 223,262 246,263 226,310 248,311
29 249,263 272,264 251,311 273,311
plate 86,233 277,244 107,324 278,324
