19 114,300 122,298 111,316 120,316
30 124,298 133,297 121,316 130,316
7 138,296 150,294 136,315 147,315
9 150,294 164,292 148,315 163,314
0 165,292 180,289 164,314 179,313
6 183,289 201,286 182,313 200,312
plate 114,294 205,276 109,321 205,321
9 331,144 352,145 318,195 341,196
1 355,146 375,147 344,196 366,197
1 378,147 397,149 370,197 390,197
0 399,149 417,151 393,197 413,198
29 427,151 444,153 423,198 442,198
19 446,153 462,154 444,198 462,199
plate 332,126 466,139 310,213 466,213
