21 110,417 142,422 119,482 149,483
20 146,422 174,426 153,484 180,484
4 188,428 213,431 193,485 217,486
3 216,432 239,435 220,486 241,487
1 242,435 262,438 244,487 263,487
7 265,438 284,441 266,487 284,488
plate 101,388 288,421 117,501 288,502
1 137,278 163,281 130,338 157,338
8 167,281 191,284 161,339 186,339
5 194,284 216,287 189,339 213,340
7 219,287 240,289 216,340 238,341
14 250,291 269,293 249,341 268,342
11 272,293 290,295 271,342 289,342
plate 137,255 293,277 124,356 293,357
