5 268,318 294,323 256,382 284,383
9 297,324 319,328 288,383 313,385
0 322,329 342,333 316,385 337,386
8 344,333 362,337 340,386 359,388
26 370,339 385,342 368,388 384,389
10 387,342 401,345 386,389 401,390
plate 269,295 404,330 248,403 404,404
1 145,347 153,346 139,363 147,363
7 153,345 162,344 148,363 157,363
8 163,344 173,343 158,363 168,362
8 173,343 183,341 169,362 180,362
18 189,341 202,339 186,362 200,361
28 203,339 218,337 201,361 217,361
plate 146,341 220,329 137,368 220,367
