18 129,394 139,393 134,412 143,412
27 140,393 151,391 145,412 156,411
1 158,391 170,389 162,411 174,411
6 171,389 187,388 175,411 190,410
5 188,387 204,386 191,410 206,410
3 207,385 226,383 209,410 226,409
plate 125,387 230,372 134,417 231,416
1 393,287 405,286 400,306 410,306
7 406,286 418,284 412,306 423,305
3 419,284 433,282 425,305 438,305
5 435,282 451,280 440,305 455,304
14 459,279 478,277 463,304 481,304
28 481,277 503,274 483,304 504,303
plate 389,279 508,260 400,311 509,311
